"REF_DATE","GEO","DGUID","Area of residence","Type of expenditures","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2018-10","Northwest Territories","2016A000261","Other countries","Food and beverage","Dollars","81","thousands","3","v1161391568","27.13.4","393","E","","","0"
"2018-10","Northwest Territories","2016A000261","Other countries","Recreation and entertainment","Dollars","81","thousands","3","v1161391569","27.13.5","217","C","","","0"
"2018-10","Northwest Territories","2016A000261","Other countries","Transportation","Dollars","81","thousands","3","v1161391570","27.13.6","241","C","","","0"
"2018-10","Northwest Territories","2016A000261","Other countries","Other types of expenditures","Dollars","81","thousands","3","v1161391571","27.13.7","41","E","","","0"
"2018-10","Nunavut","2016A000262","Total, area of residence","Total expenditures","Dollars","81","thousands","3","v1161391572","28.1.1","3031","B","","","0"
"2018-10","Nunavut","2016A000262","Total, area of residence","Accommodation","Dollars","81","thousands","3","v1161391573","28.1.2","1093","C","","","0"
"2018-10","Nunavut","2016A000262","Total, area of residence","Clothes and gifts","Dollars","81","thousands","3","v1161391574","28.1.3","384","B","","","0"
"2018-10","Nunavut","2016A000262","Total, area of residence","Food and beverage","Dollars","81","thousands","3","v1161391575","28.1.4","888","B","","","0"
"2018-10","Nunavut","2016A000262","Total, area of residence","Transportation","Dollars","81","thousands","3","v1161391577","28.1.6","663","E","","","0"
"2018-10","Nunavut","2016A000262","Total, area of residence","Other types of expenditures","Dollars","81","thousands","3","v1161391578","28.1.7","3","E","","","0"
"2018-10","Nunavut","2016A000262","United States residents","Total expenditures","Dollars","81","thousands","3","v1161391579","28.2.1","852","B","","","0"
"2018-10","Nunavut","2016A000262","United States residents","Accommodation","Dollars","81","thousands","3","v1161391580","28.2.2","301","D","","","0"
"2018-10","Nunavut","2016A000262","United States residents","Clothes and gifts","Dollars","81","thousands","3","v1161391581","28.2.3","130","C","","","0"
"2018-10","Nunavut","2016A000262","United States residents","Food and beverage","Dollars","81","thousands","3","v1161391582","28.2.4","242","D","","","0"
"2018-10","Nunavut","2016A000262","United States residents","Transportation","Dollars","81","thousands","3","v1161391584","28.2.6","177","C","","","0"
"2018-10","Nunavut","2016A000262","United States residents","Other types of expenditures","Dollars","81","thousands","3","v1161391585","28.2.7","2","E","","","0"
"2018-10","Nunavut","2016A000262","Overseas residents","Total expenditures","Dollars","81","thousands","3","v1161391586","28.3.1","2179","C","","","0"
"2018-10","Nunavut","2016A000262","Overseas residents","Accommodation","Dollars","81","thousands","3","v1161391587","28.3.2","793","C","","","0"
"2018-10","Nunavut","2016A000262","Overseas residents","Clothes and gifts","Dollars","81","thousands","3","v1161391588","28.3.3","253","C","","","0"
"2018-10","Nunavut","2016A000262","Overseas residents","Food and beverage","Dollars","81","thousands","3","v1161391589","28.3.4","646","B","","","0"
"2018-10","Nunavut","2016A000262","Overseas residents","Transportation","Dollars","81","thousands","3","v1161391591","28.3.6","486","E","","","0"
"2018-10","Nunavut","2016A000262","Overseas residents","Other types of expenditures","Dollars","81","thousands","3","v1161391592","28.3.7","1","E","","","0"
"2018-10","Nunavut","2016A000262","United Kingdom","Total expenditures","Dollars","81","thousands","3","v1161391593","28.4.1","724","C","","","0"
"2018-10","Nunavut","2016A000262","United Kingdom","Accommodation","Dollars","81","thousands","3","v1161391594","28.4.2","261","D","","","0"
"2018-10","Nunavut","2016A000262","United Kingdom","Clothes and gifts","Dollars","81","thousands","3","v1161391595","28.4.3","127","C","","","0"
"2018-10","Nunavut","2016A000262","United Kingdom","Food and beverage","Dollars","81","thousands","3","v1161391596","28.4.4","159","D","","","0"
"2018-10","Nunavut","2016A000262","United Kingdom","Transportation","Dollars","81","thousands","3","v1161391598","28.4.6","177","C","","","0"
"2018-10","Nunavut","2016A000262","United Kingdom","Other types of expenditures","Dollars","81","thousands","3","v1161391599","28.4.7","0","E","","","0"
"2018-10","Nunavut","2016A000262","France","Total expenditures","Dollars","81","thousands","3","v1161391607","28.6.1","160","D","","","0"
"2018-10","Nunavut","2016A000262","France","Food and beverage","Dollars","81","thousands","3","v1161391610","28.6.4","159","D","","","0"
"2018-10","Nunavut","2016A000262","France","Other types of expenditures","Dollars","81","thousands","3","v1161391613","28.6.7","1","E","","","0"
"2018-10","Nunavut","2016A000262","Germany","Total expenditures","Dollars","81","thousands","3","v1161391628","28.9.1","728","E","","","0"
"2018-10","Nunavut","2016A000262","Germany","Accommodation","Dollars","81","thousands","3","v1161391629","28.9.2","259","D","","","0"
"2018-10","Nunavut","2016A000262","Germany","Food and beverage","Dollars","81","thousands","3","v1161391631","28.9.4","160","D","","","0"
"2018-10","Nunavut","2016A000262","Germany","Transportation","Dollars","81","thousands","3","v1161391633","28.9.6","308","E","","","0"
"2018-10","Nunavut","2016A000262","Germany","Other types of expenditures","Dollars","81","thousands","3","v1161391634","28.9.7","0","E","","","0"
"2018-10","Nunavut","2016A000262","Other countries","Total expenditures","Dollars","81","thousands","3","v1161391656","28.13.1","568","C","","","0"
"2018-10","Nunavut","2016A000262","Other countries","Accommodation","Dollars","81","thousands","3","v1161391657","28.13.2","272","D","","","0"
"2018-10","Nunavut","2016A000262","Other countries","Clothes and gifts","Dollars","81","thousands","3","v1161391658","28.13.3","127","C","","","0"
"2018-10","Nunavut","2016A000262","Other countries","Food and beverage","Dollars","81","thousands","3","v1161391659","28.13.4","168","D","","","0"
"2018-10","Nunavut","2016A000262","Other countries","Other types of expenditures","Dollars","81","thousands","3","v1161391662","28.13.7","1","E","","","0"
"2019-01","Canada","2016A000011124","Total, area of residence","Total expenditures","Dollars","81","thousands","3","v1139468013","1.1.1","3010572","A","","","0"
"2019-01","Canada","2016A000011124","Total, area of residence","Accommodation","Dollars","81","thousands","3","v1139468338","1.1.2","1103517","A","","","0"
"2019-01","Canada","2016A000011124","Total, area of residence","Clothes and gifts","Dollars","81","thousands","3","v1139468663","1.1.3","392959","A","","","0"
"2019-01","Canada","2016A000011124","Total, area of residence","Food and beverage","Dollars","81","thousands","3","v1139468988","1.1.4","833708","A","","","0"
"2019-01","Canada","2016A000011124","Total, area of residence","Recreation and entertainment","Dollars","81","thousands","3","v1139469313","1.1.5","304827","A","","","0"
"2019-01","Canada","2016A000011124","Total, area of residence","Transportation","Dollars","81","thousands","3","v1139469638","1.1.6","331891","A","","","0"
"2019-01","Canada","2016A000011124","Total, area of residence","Other types of expenditures","Dollars","81","thousands","3","v1139469963","1.1.7","43670","B","","","0"
"2019-01","Canada","2016A000011124","United States residents","Total expenditures","Dollars","81","thousands","3","v1139468038","1.2.1","1372440","A","","","0"
"2019-01","Canada","2016A000011124","United States residents","Accommodation","Dollars","81","thousands","3","v1139468363","1.2.2","542463","A","","","0"
"2019-01","Canada","2016A000011124","United States residents","Clothes and gifts","Dollars","81","thousands","3","v1139468688","1.2.3","77329","B","","","0"
"2019-01","Canada","2016A000011124","United States residents","Food and beverage","Dollars","81","thousands","3","v1139469013","1.2.4","414956","A","","","0"
"2019-01","Canada","2016A000011124","United States residents","Recreation and entertainment","Dollars","81","thousands","3","v1139469338","1.2.5","144261","B","","","0"
"2019-01","Canada","2016A000011124","United States residents","Transportation","Dollars","81","thousands","3","v1139469663","1.2.6","176568","A","","","0"
"2019-01","Canada","2016A000011124","United States residents","Other types of expenditures","Dollars","81","thousands","3","v1139469988","1.2.7","16862","B","","","0"
"2019-01","Canada","2016A000011124","Overseas residents","Total expenditures","Dollars","81","thousands","3","v1139468063","1.3.1","1638132","A","","","0"
"2019-01","Canada","2016A000011124","Overseas residents","Accommodation","Dollars","81","thousands","3","v1139468388","1.3.2","561053","A","","","0"
"2019-01","Canada","2016A000011124","Overseas residents","Clothes and gifts","Dollars","81","thousands","3","v1139468713","1.3.3","315630","A","","","0"
"2019-01","Canada","2016A000011124","Overseas residents","Food and beverage","Dollars","81","thousands","3","v1139469038","1.3.4","418752","A","","","0"
"2019-01","Canada","2016A000011124","Overseas residents","Recreation and entertainment","Dollars","81","thousands","3","v1139469363","1.3.5","160566","A","","","0"
"2019-01","Canada","2016A000011124","Overseas residents","Transportation","Dollars","81","thousands","3","v1139469688","1.3.6","155322","A","","","0"
"2019-01","Canada","2016A000011124","Overseas residents","Other types of expenditures","Dollars","81","thousands","3","v1139470013","1.3.7","26809","B","","","0"
"2019-01","Canada","2016A000011124","United Kingdom","Total expenditures","Dollars","81","thousands","3","v1139468088","1.4.1","155501","B","","","0"
"2019-01","Canada","2016A000011124","United Kingdom","Accommodation","Dollars","81","thousands","3","v1139468413","1.4.2","72013","B","","","0"
"2019-01","Canada","2016A000011124","United Kingdom","Clothes and gifts","Dollars","81","thousands","3","v1139468738","1.4.3","12375","B","","","0"
"2019-01","Canada","2016A000011124","United Kingdom","Food and beverage","Dollars","81","thousands","3","v1139469063","1.4.4","33488","B","","","0"
"2019-01","Canada","2016A000011124","United Kingdom","Recreation and entertainment","Dollars","81","thousands","3","v1139469388","1.4.5","20674","C","","","0"
"2019-01","Canada","2016A000011124","United Kingdom","Transportation","Dollars","81","thousands","3","v1139469713","1.4.6","14891","B","","","0"
"2019-01","Canada","2016A000011124","United Kingdom","Other types of expenditures","Dollars","81","thousands","3","v1139470038","1.4.7","2060","B","","","0"
"2019-01","Canada","2016A000011124","China","Total expenditures","Dollars","81","thousands","3","v1139468113","1.5.1","309585","B","","","0"
"2019-01","Canada","2016A000011124","China","Accommodation","Dollars","81","thousands","3","v1139468438","1.5.2","56832","B","","","0"
"2019-01","Canada","2016A000011124","China","Clothes and gifts","Dollars","81","thousands","3","v1139468763","1.5.3","101157","B","","","0"
"2019-01","Canada","2016A000011124","China","Food and beverage","Dollars","81","thousands","3","v1139469088","1.5.4","95174","B","","","0"
"2019-01","Canada","2016A000011124","China","Recreation and entertainment","Dollars","81","thousands","3","v1139469413","1.5.5","22591","B","","","0"
"2019-01","Canada","2016A000011124","China","Transportation","Dollars","81","thousands","3","v1139469738","1.5.6","28052","B","","","0"
"2019-01","Canada","2016A000011124","China","Other types of expenditures","Dollars","81","thousands","3","v1139470063","1.5.7","5779","D","","","0"
"2019-01","Canada","2016A000011124","France","Total expenditures","Dollars","81","thousands","3","v1139468138","1.6.1","109900","B","","","0"
"2019-01","Canada","2016A000011124","France","Accommodation","Dollars","81","thousands","3","v1139468463","1.6.2","38297","B","","","0"
"2019-01","Canada","2016A000011124","France","Clothes and gifts","Dollars","81","thousands","3","v1139468788","1.6.3","15666","B","","","0"
"2019-01","Canada","2016A000011124","France","Food and beverage","Dollars","81","thousands","3","v1139469113","1.6.4","32199","B","","","0"
"2019-01","Canada","2016A000011124","France","Recreation and entertainment","Dollars","81","thousands","3","v1139469438","1.6.5","10611","B","","","0"
"2019-01","Canada","2016A000011124","France","Transportation","Dollars","81","thousands","3","v1139469763","1.6.6","11044","B","","","0"
"2019-01","Canada","2016A000011124","France","Other types of expenditures","Dollars","81","thousands","3","v1139470088","1.6.7","2083","B","","","0"
"2019-01","Canada","2016A000011124","Mexico","Total expenditures","Dollars","81","thousands","3","v1139468163","1.7.1","100904","B","","","0"
"2019-01","Canada","2016A000011124","Mexico","Accommodation","Dollars","81","thousands","3","v1139468488","1.7.2","34376","B","","","0"
"2019-01","Canada","2016A000011124","Mexico","Clothes and gifts","Dollars","81","thousands","3","v1139468813","1.7.3","20804","C","","","0"
"2019-01","Canada","2016A000011124","Mexico","Food and beverage","Dollars","81","thousands","3","v1139469138","1.7.4","21544","B","","","0"
